expected_note,root_hz,harmonic_index,theoretical_hz,theoretical_token,lower_hz_tolerance,upper_hz_tolerance,lower_token_tolerance,upper_token_tolerance
B.3-,1174.6590716696303,6,7047.954430017782,11.A'-,6913.550556923861,7184.971200920711,11.A'a5,11.A'i5
B.3-,1174.6590716696303,7,8222.613501687412,12.1'a5,8065.808983077837,8382.466401074164,11.C'i5,12.1'-
B.3-,1174.6590716696303,8,9397.272573357042,12.3'-,9218.067409231813,9579.961601227615,12.3'a5,12.3'i5
B.3-,1174.6590716696303,9,10571.931645026672,12.5'-,10370.325835385791,10777.456801381066,12.5'a5,12.5'i5
B.3-,1174.6590716696303,10,11746.590716696302,12.7'a3,11522.584261539767,11974.952001534517,12.7'a7,12.7'i3
B.3-,1174.6590716696303,11,12921.249788365933,12.9'a7,12674.842687693743,13172.447201687968,12.8'i3,12.9'a3
B.3-,1174.6590716696303,12,14095.908860035564,12.A'-,13827.101113847722,14369.942401841423,12.A'a5,12.A'i5
B.4-,1244.5079348883237,1,1244.5079348883237,B.4'-,1220.7752776746636,1268.7019702349796,B.4'a5,B.4'i5
B.4-,1244.5079348883237,2,2489.0158697766474,C.4'-,2441.550555349327,2537.4039404699593,C.4'a5,C.4'i5
B.4-,1244.5079348883237,3,3733.523804664971,C.B'-,3662.325833023991,3806.105910704939,C.B'a5,C.B'i5
B.4-,1244.5079348883237,4,4978.031739553295,11.4'-,4883.101110698654,5074.8078809399185,11.4'a5,11.4'i5
B.4-,1244.5079348883237,5,6222.539674441618,11.8'a3,6103.876388373318,6343.509851174898,11.8'a7,11.8'i3
B.4-,1244.5079348883237,6,7467.047609329942,11.B'-,7324.651666047982,7612.211821409878,11.B'a5,11.B'i5
B.4-,1244.5079348883237,7,8711.555544218267,12.2'a5,8545.426943722647,8880.913791644858,12.1'i5,12.2'-
B.4-,1244.5079348883237,8,9956.06347910659,12.4'-,9766.202221397309,10149.615761879837,12.4'a5,12.4'i5
B.4-,1244.5079348883237,9,11200.571413994912,12.6'-,10986.977499071972,11418.317732114816,12.6'a5,12.6'i5
B.4-,1244.5079348883237,10,12445.079348883237,12.8'a3,12207.752776746636,12687.019702349797,12.8'a7,12.8'i3
B.4-,1244.5079348883237,11,13689.587283771561,12.A'a7,13428.528054421302,13955.721672584777,12.9'i3,12.A'a3
B.4-,1244.5079348883237,12,14934.095218659884,12.B'-,14649.303332095964,15224.423642819756,12.B'a5,12.B'i5
B.5-,1318.5102276514797,1,1318.5102276514797,B.5'-,1293.366353202527,1344.1429152048859,B.5'a5,B.5'i5
B.5-,1318.5102276514797,2,2637.0204553029594,C.5'-,2586.732706405054,2688.2858304097717,C.5'a5,C.5'i5
B.5-,1318.5102276514797,3,3955.530682954439,C.C'-,3880.099059607581,4032.4287456146576,C.C'a5,C.C'i5
B.5-,1318.5102276514797,4,5274.040910605919,11.5'-,5173.465412810108,5376.5716608195435,11.5'a5,11.5'i5
B.5-,1318.5102276514797,5,6592.551138257399,11.9'a3,6466.831766012635,6720.71457602443,11.9'a7,11.9'i3
B.5-,1318.5102276514797,6,7911.061365908878,11.C'-,7760.198119215162,8064.857491229315,11.C'a5,11.C'i5
B.5-,1318.5102276514797,7,9229.571593560358,12.3'a5,9053.56447241769,9409.000406434203,12.2'i5,12.3'-
B.5-,1318.5102276514797,8,10548.081821211837,12.5'-,10346.930825620217,10753.143321639087,12.5'a5,12.5'i5
B.5-,1318.5102276514797,9,11866.592048863316,12.7'-,11640.297178822742,12097.286236843973,12.7'a5,12.7'i5
B.5-,1318.5102276514797,10,13185.102276514797,12.9'a3,12933.66353202527,13441.42915204886,12.9'a7,12.9'i3
B.5-,1318.5102276514797,11,14503.612504166276,12.B'a7,14227.029885227797,14785.572067253745,12.A'i3,12.B'a3
B.5-,1318.5102276514797,12,15822.122731817755,12.C'-,15520.396238430323,16129.71498245863,12.C'a5,12.C'i5
B.6-,1396.9129257320155,1,1396.9129257320155,B.6'-,1370.2739187041466,1424.0698122040924,B.6'a5,B.6'i5
B.6-,1396.9129257320155,2,2793.825851464031,C.6'-,2740.547837408293,2848.1396244081848,C.6'a5,C.6'i5
B.6-,1396.9129257320155,3,4190.738777196047,11.1'-,4110.821756112439,4272.209436612277,11.1'a5,11.1'i5
B.6-,1396.9129257320155,4,5587.651702928062,11.6'-,5481.095674816586,5696.2792488163695,11.6'a5,11.6'i5
B.6-,1396.9129257320155,5,6984.564628660078,11.A'a3,6851.369593520732,7120.349061020462,11.A'a7,11.A'i3
B.6-,1396.9129257320155,6,8381.477554392093,12.1'-,8221.643512224879,8544.418873224555,12.1'a5,12.1'i5
B.6-,1396.9129257320155,7,9778.390480124108,12.4'a5,9591.917430929025,9968.488685428645,12.3'i5,12.4'-
B.6-,1396.9129257320155,8,11175.303405856124,12.6'-,10962.191349633173,11392.558497632739,12.6'a5,12.6'i5
B.6-,1396.9129257320155,9,12572.21633158814,12.8'-,12332.465268337319,12816.628309836831,12.8'a5,12.8'i5
B.6-,1396.9129257320155,10,13969.129257320155,12.A'a3,13702.739187041465,14240.698122040923,12.A'a7,12.A'i3
B.6-,1396.9129257320155,11,15366.04218305217,12.C'a7,15073.013105745611,15664.767934245016,12.B'i3,12.C'a3
B.6-,1396.9129257320155,12,16762.955108784186,13.1'-,16443.287024449757,17088.83774644911,13.1'a5,13.1'i5
B.7-,1479.9776908465376,1,1479.9776908465376,B.7'-,1451.7546460301326,1508.749409821408,B.7'a5,B.7'i5
B.7-,1479.9776908465376,2,2959.955381693075,C.7'-,2903.509292060265,3017.498819642816,C.7'a5,C.7'i5
B.7-,1479.9776908465376,3,4439.933072539613,11.2'-,4355.2639380903975,4526.248229464225,11.2'a5,11.2'i5
B.7-,1479.9776908465376,4,5919.91076338615,11.7'-,5807.01858412053,6034.997639285632,11.7'a5,11.7'i5
B.7-,1479.9776908465376,5,7399.888454232688,11.B'a3,7258.773230150662,7543.747049107041,11.B'a7,11.B'i3
B.7-,1479.9776908465376,6,8879.866145079226,12.2'-,8710.527876180795,9052.49645892845,12.2'a5,12.2'i5
B.7-,1479.9776908465376,7,10359.843835925763,12.5'a5,10162.282522210928,10561.245868749858,12.4'i5,12.5'-
B.7-,1479.9776908465376,8,11839.8215267723,12.7'-,11614.03716824106,12069.995278571265,12.7'a5,12.7'i5
B.7-,1479.9776908465376,9,13319.799217618838,12.9'-,13065.791814271191,13578.744688392673,12.9'a5,12.9'i5
B.7-,1479.9776908465376,10,14799.776908465376,12.B'a3,14517.546460301324,15087.494098214082,12.B'a7,12.B'i3
B.7-,1479.9776908465376,11,16279.754599311913,13.1'a7,15969.301106331457,16596.243508035488,12.C'i3,13.1'a3
B.7-,1479.9776908465376,12,17759.732290158452,13.2'-,17421.05575236159,18104.9929178569,13.2'a5,13.2'i5
B.8-,1567.981743926997,1,1567.981743926997,B.8'-,1538.0804695335673,1598.4643183421495,B.8'a5,B.8'i5
B.8-,1567.981743926997,2,3135.963487853994,C.8'-,3076.1609390671347,3196.928636684299,C.8'a5,C.8'i5
B.8-,1567.981743926997,3,4703.945231780991,11.3'-,4614.241408600702,4795.392955026448,11.3'a5,11.3'i5
B.8-,1567.981743926997,4,6271.926975707988,11.8'-,6152.321878134269,6393.857273368598,11.8'a5,11.8'i5
B.8-,1567.981743926997,5,7839.908719634986,11.C'a3,7690.402347667838,7992.321591710748,11.C'a7,11.C'i3
B.8-,1567.981743926997,6,9407.890463561982,12.3'-,9228.482817201404,9590.785910052897,12.3'a5,12.3'i5
B.8-,1567.981743926997,7,10975.87220748898,12.6'a5,10766.563286734972,11189.250228395047,12.5'i5,12.6'-
B.8-,1567.981743926997,8,12543.853951415977,12.8'-,12304.643756268539,12787.714546737196,12.8'a5,12.8'i5
B.8-,1567.981743926997,9,14111.835695342974,12.A'-,13842.724225802107,14386.178865079346,12.A'a5,12.A'i5
B.8-,1567.981743926997,10,15679.817439269971,12.C'a3,15380.804695335675,15984.643183421496,12.C'a7,12.C'i3
B.8-,1567.981743926997,11,17247.799183196967,13.2'a7,16918.88516486924,17583.107501763643,13.1'i3,13.2'a3
B.8-,1567.981743926997,12,18815.780927123964,13.3'-,18456.965634402808,19181.571820105793,13.3'a5,13.3'i5
B.9-,1661.2187903197805,1,1661.2187903197805,B.9'-,1629.5394936256312,1693.5139529336955,B.9'a5,B.9'i5
B.9-,1661.2187903197805,2,3322.437580639561,C.9'-,3259.0789872512623,3387.027905867391,C.9'a5,C.9'i5
B.9-,1661.2187903197805,3,4983.656370959341,11.4'-,4888.618480876893,5080.541858801085,11.4'a5,11.4'i5
B.9-,1661.2187903197805,4,6644.875161279122,11.9'-,6518.157974502525,6774.055811734782,11.9'a5,11.9'i5
B.9-,1661.2187903197805,5,8306.093951598903,12.1'a3,8147.697468128156,8467.569764668477,12.1'a7,12.1'i3
B.9-,1661.2187903197805,6,9967.312741918682,12.4'-,9777.236961753786,10161.08371760217,12.4'a5,12.4'i5
B.9-,1661.2187903197805,7,11628.531532238463,12.7'a5,11406.776455379419,11854.597670535868,12.6'i5,12.7'-
B.9-,1661.2187903197805,8,13289.750322558244,12.9'-,13036.31594900505,13548.111623469564,12.9'a5,12.9'i5
B.9-,1661.2187903197805,9,14950.969112878025,12.B'-,14665.855442630682,15241.62557640326,12.B'a5,12.B'i5
B.9-,1661.2187903197805,10,16612.187903197806,13.1'a3,16295.394936256313,16935.139529336953,13.1'a7,13.1'i3
B.9-,1661.2187903197805,11,18273.406693517587,13.3'a7,17924.934429881945,18628.65348227065,13.2'i3,13.3'a3
B.9-,1661.2187903197805,12,19934.625483837364,13.4'-,19554.473923507572,20322.16743520434,13.4'a5,13.4'i5
B.A-,1760.0,1,1760.0,B.A'-,1726.4369542972904,1794.215532915775,B.A'a5,B.A'i5
B.A-,1760.0,2,3520.0,C.A'-,3452.873908594581,3588.43106583155,C.A'a5,C.A'i5
B.A-,1760.0,3,5280.0,11.5'-,5179.310862891871,5382.646598747325,11.5'a5,11.5'i5
B.A-,1760.0,4,7040.0,11.A'-,6905.747817189162,7176.8621316631,11.A'a5,11.A'i5
B.A-,1760.0,5,8800.0,12.2'a3,8632.184771486453,8971.077664578874,12.2'a7,12.2'i3
B.A-,1760.0,6,10560.0,12.5'-,10358.621725783742,10765.29319749465,12.5'a5,12.5'i5
B.A-,1760.0,7,12320.0,12.8'a5,12085.058680081032,12559.508730410424,12.7'i5,12.8'-
B.A-,1760.0,8,14080.0,12.A'-,13811.495634378323,14353.7242633262,12.A'a5,12.A'i5
B.A-,1760.0,9,15840.0,12.C'-,15537.932588675614,16147.939796241973,12.C'a5,12.C'i5
B.A-,1760.0,10,17600.0,13.2'a3,17264.369542972905,17942.155329157747,13.2'a7,13.2'i3
B.A-,1760.0,11,19360.0,13.4'a7,18990.806497270194,19736.370862073523,13.3'i3,13.4'a3
B.A-,1760.0,12,21120.0,13.5'-,20717.243451567483,21530.5863949893,13.5'a5,13.5'i5
B.B-,1864.6550460723597,1,1864.6550460723597,B.B'-,1829.0962378160445,1900.905140450459,B.B'a5,B.B'i5
B.B-,1864.6550460723597,2,3729.3100921447194,C.B'-,3658.192475632089,3801.810280900918,C.B'a5,C.B'i5
B.B-,1864.6550460723597,3,5593.96513821708,11.6'-,5487.288713448134,5702.715421351377,11.6'a5,11.6'i5
B.B-,1864.6550460723597,4,7458.620184289439,11.B'-,7316.384951264178,7603.620561801836,11.B'a5,11.B'i5
B.B-,1864.6550460723597,5,9323.275230361798,12.3'a3,9145.481189080223,9504.525702252295,12.3'a7,12.3'i3
B.B-,1864.6550460723597,6,11187.93027643416,12.6'-,10974.577426896269,11405.430842702754,12.6'a5,12.6'i5
B.B-,1864.6550460723597,7,13052.585322506518,12.9'a5,12803.673664712313,13306.335983153213,12.8'i5,12.9'-
B.B-,1864.6550460723597,8,14917.240368578878,12.B'-,14632.769902528356,15207.241123603671,12.B'a5,12.B'i5
B.B-,1864.6550460723597,9,16781.895414651237,13.1'-,16461.8661403444,17108.14626405413,13.1'a5,13.1'i5
B.B-,1864.6550460723597,10,18646.550460723596,13.3'a3,18290.962378160446,19009.05140450459,13.3'a7,13.3'i3
B.B-,1864.6550460723597,11,20511.205506795955,13.5'a7,20120.05861597649,20909.956544955046,13.4'i3,13.5'a3
B.B-,1864.6550460723597,12,22375.86055286832,13.6'-,21949.154853792537,22810.861685405507,13.6'a5,13.6'i5
B.C-,1975.533205024496,1,1975.533205024496,B.C'-,1937.8599599975314,2013.9388421851336,B.C'a5,B.C'i5
B.C-,1975.533205024496,2,3951.066410048992,C.C'-,3875.719919995063,4027.877684370267,C.C'a5,C.C'i5
B.C-,1975.533205024496,3,5926.599615073488,11.7'-,5813.579879992594,6041.816526555401,11.7'a5,11.7'i5
B.C-,1975.533205024496,4,7902.132820097984,11.C'-,7751.439839990126,8055.755368740534,11.C'a5,11.C'i5
B.C-,1975.533205024496,5,9877.66602512248,12.4'a3,9689.299799987657,10069.694210925667,12.4'a7,12.4'i3
B.C-,1975.533205024496,6,11853.199230146976,12.7'-,11627.159759985188,12083.633053110801,12.7'a5,12.7'i5
B.C-,1975.533205024496,7,13828.732435171472,12.A'a5,13565.01971998272,14097.571895295934,12.9'i5,12.A'-
B.C-,1975.533205024496,8,15804.265640195968,12.C'-,15502.879679980251,16111.510737481069,12.C'a5,12.C'i5
B.C-,1975.533205024496,9,17779.798845220466,13.2'-,17440.739639977786,18125.449579666205,13.2'a5,13.2'i5
B.C-,1975.533205024496,10,19755.33205024496,13.4'a3,19378.599599975314,20139.388421851334,13.4'a7,13.4'i3
B.C-,1975.533205024496,11,21730.865255269455,13.6'a7,21316.459559972845,22153.327264036467,13.5'i3,13.6'a3
B.C-,1975.533205024496,12,23706.398460293953,13.7'-,23254.319519970377,24167.266106221603,13.7'a5,13.7'i5
C.1-,2093.004522404789,1,2093.004522404789,C.1'-,2053.0911096539653,2133.6938775918384,C.1'a5,C.1'i5
C.1-,2093.004522404789,2,4186.009044809578,11.1'-,4106.182219307931,4267.387755183677,11.1'a5,11.1'i5
C.1-,2093.004522404789,3,6279.013567214367,11.8'-,6159.2733289618955,6401.081632775515,11.8'a5,11.8'i5
C.1-,2093.004522404789,4,8372.018089619156,12.1'-,8212.364438615861,8534.775510367353,12.1'a5,12.1'i5
C.1-,2093.004522404789,5,10465.022612023946,12.5'a3,10265.455548269827,10668.469387959192,12.5'a7,12.5'i3
C.1-,2093.004522404789,6,12558.027134428734,12.8'-,12318.546657923791,12802.16326555103,12.8'a5,12.8'i5
C.1-,2093.004522404789,7,14651.031656833522,12.B'a5,14371.637767577755,14935.857143142866,12.A'i5,12.B'-
C.1-,2093.004522404789,8,16744.036179238312,13.1'-,16424.728877231722,17069.551020734707,13.1'a5,13.1'i5
C.1-,2093.004522404789,9,18837.0407016431,13.3'-,18477.819986885686,19203.244898326546,13.3'a5,13.3'i5
C.1-,2093.004522404789,10,20930.04522404789,13.5'a3,20530.911096539654,21336.938775918385,13.5'a7,13.5'i3
C.1-,2093.004522404789,11,23023.049746452678,13.7'a7,22584.002206193618,23470.63265351022,13.6'i3,13.7'a3
C.1-,2093.004522404789,12,25116.054268857468,13.8'-,24637.093315847582,25604.32653110206,13.8'a5,13.8'i5
C.2-,2217.4610478149766,1,2217.4610478149766,C.2'-,2175.174260035549,2260.5699179689323,C.2'a5,C.2'i5
C.2-,2217.4610478149766,2,4434.922095629953,11.2'-,4350.348520071098,4521.1398359378645,11.2'a5,11.2'i5
C.2-,2217.4610478149766,3,6652.383143444929,11.9'-,6525.522780106647,6781.709753906796,11.9'a5,11.9'i5
C.2-,2217.4610478149766,4,8869.844191259906,12.2'-,8700.697040142197,9042.279671875729,12.2'a5,12.2'i5
C.2-,2217.4610478149766,5,11087.305239074884,12.6'a3,10875.871300177745,11302.849589844662,12.6'a7,12.6'i3
C.2-,2217.4610478149766,6,13304.766286889859,12.9'-,13051.045560213293,13563.419507813593,12.9'a5,12.9'i5
C.2-,2217.4610478149766,7,15522.227334704836,12.C'a5,15226.219820248843,15823.989425782525,12.B'i5,12.C'-
C.2-,2217.4610478149766,8,17739.688382519813,13.2'-,17401.394080284394,18084.559343751458,13.2'a5,13.2'i5
C.2-,2217.4610478149766,9,19957.14943033479,13.4'-,19576.568340319944,20345.12926172039,13.4'a5,13.4'i5
C.2-,2217.4610478149766,10,22174.610478149767,13.6'a3,21751.74260035549,22605.699179689324,13.6'a7,13.6'i3
C.2-,2217.4610478149766,11,24392.071525964744,13.8'a7,23926.91686039104,24866.269097658256,13.7'i3,13.8'a3
C.2-,2217.4610478149766,12,26609.532573779717,13.9'-,26102.091120426587,27126.839015627185,13.9'a5,13.9'i5
C.3-,2349.31814333926,1,2349.31814333926,C.3'-,2304.516852307953,2394.990400306903,C.3'a5,C.3'i5
C.3-,2349.31814333926,2,4698.63628667852,11.3'-,4609.033704615906,4789.980800613806,11.3'a5,11.3'i5
C.3-,2349.31814333926,3,7047.95443001778,11.A'-,6913.550556923859,7184.97120092071,11.A'a5,11.A'i5
C.3-,2349.31814333926,4,9397.27257335704,12.3'-,9218.067409231811,9579.961601227613,12.3'a5,12.3'i5
C.3-,2349.31814333926,5,11746.5907166963,12.7'a3,11522.584261539765,11974.952001534515,12.7'a7,12.7'i3
C.3-,2349.31814333926,6,14095.90886003556,12.A'-,13827.101113847719,14369.94240184142,12.A'a5,12.A'i5
C.3-,2349.31814333926,7,16445.22700337482,13.1'a5,16131.61796615567,16764.932802148323,12.C'i5,13.1'-
C.3-,2349.31814333926,8,18794.54514671408,13.3'-,18436.134818463623,19159.923202455226,13.3'a5,13.3'i5
C.3-,2349.31814333926,9,21143.86329005334,13.5'-,20740.65167077158,21554.913602762128,13.5'a5,13.5'i5
C.3-,2349.31814333926,10,23493.1814333926,13.7'a3,23045.16852307953,23949.90400306903,13.7'a7,13.7'i3
C.3-,2349.31814333926,11,25842.49957673186,13.9'a7,25349.685375387482,26344.894403375933,13.8'i3,13.9'a3
C.3-,2349.31814333926,12,28191.81772007112,13.A'-,27654.202227695438,28739.88480368284,13.A'a5,13.A'i5
C.4-,2489.0158697766474,1,2489.0158697766474,C.4'-,2441.550555349327,2537.4039404699593,C.4'a5,C.4'i5
C.4-,2489.0158697766474,2,4978.031739553295,11.4'-,4883.101110698654,5074.8078809399185,11.4'a5,11.4'i5
C.4-,2489.0158697766474,3,7467.047609329942,11.B'-,7324.651666047982,7612.211821409878,11.B'a5,11.B'i5
C.4-,2489.0158697766474,4,9956.06347910659,12.4'-,9766.202221397309,10149.615761879837,12.4'a5,12.4'i5
C.4-,2489.0158697766474,5,12445.079348883237,12.8'a3,12207.752776746636,12687.019702349797,12.8'a7,12.8'i3
C.4-,2489.0158697766474,6,14934.095218659884,12.B'-,14649.303332095964,15224.423642819756,12.B'a5,12.B'i5
C.4-,2489.0158697766474,7,17423.111088436533,13.2'a5,17090.853887445293,17761.827583289716,13.1'i5,13.2'-
C.4-,2489.0158697766474,8,19912.12695821318,13.4'-,19532.404442794617,20299.231523759674,13.4'a5,13.4'i5
C.4-,2489.0158697766474,9,22401.142827989825,13.6'-,21973.954998143945,22836.635464229632,13.6'a5,13.6'i5
C.4-,2489.0158697766474,10,24890.158697766474,13.8'a3,24415.505553493273,25374.039404699593,13.8'a7,13.8'i3
C.4-,2489.0158697766474,11,27379.174567543123,13.A'a7,26857.056108842604,27911.443345169555,13.9'i3,13.A'a3
C.4-,2489.0158697766474,12,29868.19043731977,13.B'-,29298.606664191928,30448.847285639513,13.B'a5,13.B'i5
C.5-,2637.02045530296,1,2637.02045530296,C.5'-,2586.7327064050546,2688.285830409772,C.5'a5,C.5'i5
C.5-,2637.02045530296,2,5274.04091060592,11.5'-,5173.465412810109,5376.571660819544,11.5'a5,11.5'i5
C.5-,2637.02045530296,3,7911.061365908879,11.C'-,7760.198119215163,8064.857491229317,11.C'a5,11.C'i5
C.5-,2637.02045530296,4,10548.08182121184,12.5'-,10346.930825620218,10753.143321639089,12.5'a5,12.5'i5
C.5-,2637.02045530296,5,13185.102276514799,12.9'a3,12933.663532025272,13441.429152048862,12.9'a7,12.9'i3
C.5-,2637.02045530296,6,15822.122731817759,12.C'-,15520.396238430327,16129.714982458634,12.C'a5,12.C'i5
C.5-,2637.02045530296,7,18459.143187120717,13.3'a5,18107.12894483538,18818.000812868406,13.2'i5,13.3'-
C.5-,2637.02045530296,8,21096.16364242368,13.5'-,20693.861651240437,21506.286643278178,13.5'a5,13.5'i5
C.5-,2637.02045530296,9,23733.18409772664,13.7'-,23280.594357645492,24194.572473687953,13.7'a5,13.7'i5
C.5-,2637.02045530296,10,26370.204553029598,13.9'a3,25867.327064050543,26882.858304097725,13.9'a7,13.9'i3
C.5-,2637.02045530296,11,29007.225008332556,13.B'a7,28454.0597704556,29571.144134507493,13.A'i3,13.B'a3
C.5-,2637.02045530296,12,31644.245463635518,13.C'-,31040.792476860654,32259.429964917268,13.C'a5,13.C'i5
C.6-,2793.825851464031,1,2793.825851464031,C.6'-,2740.547837408293,2848.1396244081848,C.6'a5,C.6'i5
C.6-,2793.825851464031,2,5587.651702928062,11.6'-,5481.095674816586,5696.2792488163695,11.6'a5,11.6'i5
C.6-,2793.825851464031,3,8381.477554392093,12.1'-,8221.643512224879,8544.418873224555,12.1'a5,12.1'i5
C.6-,2793.825851464031,4,11175.303405856124,12.6'-,10962.191349633173,11392.558497632739,12.6'a5,12.6'i5
C.6-,2793.825851464031,5,13969.129257320155,12.A'a3,13702.739187041465,14240.698122040923,12.A'a7,12.A'i3
C.6-,2793.825851464031,6,16762.955108784186,13.1'-,16443.287024449757,17088.83774644911,13.1'a5,13.1'i5
C.6-,2793.825851464031,7,19556.780960248216,13.4'a5,19183.83486185805,19936.97737085729,13.3'i5,13.4'-
C.6-,2793.825851464031,8,22350.60681171225,13.6'-,21924.382699266345,22785.116995265478,13.6'a5,13.6'i5
C.6-,2793.825851464031,9,25144.43266317628,13.8'-,24664.930536674638,25633.256619673662,13.8'a5,13.8'i5
C.6-,2793.825851464031,10,27938.25851464031,13.A'a3,27405.47837408293,28481.396244081847,13.A'a7,13.A'i3
C.6-,2793.825851464031,11,30732.08436610434,13.C'a7,30146.026211491222,31329.53586849003,13.B'i3,13.C'a3
C.6-,2793.825851464031,12,33525.91021756837,14.1'-,32886.574048899514,34177.67549289822,14.1'a5,14.1'i5
C.7-,2959.955381693075,1,2959.955381693075,C.7'-,2903.509292060265,3017.498819642816,C.7'a5,C.7'i5
C.7-,2959.955381693075,2,5919.91076338615,11.7'-,5807.01858412053,6034.997639285632,11.7'a5,11.7'i5
C.7-,2959.955381693075,3,8879.866145079226,12.2'-,8710.527876180795,9052.49645892845,12.2'a5,12.2'i5
C.7-,2959.955381693075,4,11839.8215267723,12.7'-,11614.03716824106,12069.995278571265,12.7'a5,12.7'i5
C.7-,2959.955381693075,5,14799.776908465376,12.B'a3,14517.546460301324,15087.494098214082,12.B'a7,12.B'i3
C.7-,2959.955381693075,6,17759.732290158452,13.2'-,17421.05575236159,18104.9929178569,13.2'a5,13.2'i5
C.7-,2959.955381693075,7,20719.687671851527,13.5'a5,20324.565044421855,21122.491737499717,13.4'i5,13.5'-
C.7-,2959.955381693075,8,23679.6430535446,13.7'-,23228.07433648212,24139.99055714253,13.7'a5,13.7'i5
C.7-,2959.955381693075,9,26639.598435237676,13.9'-,26131.583628542383,27157.489376785346,13.9'a5,13.9'i5
C.7-,2959.955381693075,10,29599.55381693075,13.B'a3,29035.09292060265,30174.988196428163,13.B'a7,13.B'i3
C.7-,2959.955381693075,11,32559.509198623826,14.1'a7,31938.602212662914,33192.487016070976,13.C'i3,14.1'a3
C.7-,2959.955381693075,12,35519.464580316904,14.2'-,34842.11150472318,36209.9858357138,14.2'a5,14.2'i5
C.8-,3135.9634878539946,1,3135.9634878539946,C.8'-,3076.160939067135,3196.9286366842994,C.8'a5,C.8'i5
C.8-,3135.9634878539946,2,6271.926975707989,11.8'-,6152.32187813427,6393.857273368599,11.8'a5,11.8'i5
C.8-,3135.9634878539946,3,9407.890463561984,12.3'-,9228.482817201406,9590.785910052899,12.3'a5,12.3'i5
C.8-,3135.9634878539946,4,12543.853951415978,12.8'-,12304.64375626854,12787.714546737197,12.8'a5,12.8'i5
C.8-,3135.9634878539946,5,15679.817439269973,12.C'a3,15380.804695335677,15984.643183421498,12.C'a7,12.C'i3
C.8-,3135.9634878539946,6,18815.780927123968,13.3'-,18456.96563440281,19181.571820105797,13.3'a5,13.3'i5
C.8-,3135.9634878539946,7,21951.744414977962,13.6'a5,21533.12657346995,22378.500456790098,13.5'i5,13.6'-
C.8-,3135.9634878539946,8,25087.707902831957,13.8'-,24609.28751253708,25575.429093474395,13.8'a5,13.8'i5
C.8-,3135.9634878539946,9,28223.67139068595,13.A'-,27685.448451604218,28772.357730158696,13.A'a5,13.A'i5
C.8-,3135.9634878539946,10,31359.634878539946,13.C'a3,30761.609390671354,31969.286366842996,13.C'a7,13.C'i3
C.8-,3135.9634878539946,11,34495.59836639394,14.2'a7,33837.77032973849,35166.21500352729,14.1'i3,14.2'a3
C.8-,3135.9634878539946,12,37631.561854247935,14.3'-,36913.93126880562,38363.143640211594,14.3'a5,14.3'i5
C.9-,3322.437580639561,1,3322.437580639561,C.9'-,3259.0789872512623,3387.027905867391,C.9'a5,C.9'i5
C.9-,3322.437580639561,2,6644.875161279122,11.9'-,6518.157974502525,6774.055811734782,11.9'a5,11.9'i5
C.9-,3322.437580639561,3,9967.312741918682,12.4'-,9777.236961753786,10161.08371760217,12.4'a5,12.4'i5
C.9-,3322.437580639561,4,13289.750322558244,12.9'-,13036.31594900505,13548.111623469564,12.9'a5,12.9'i5
C.9-,3322.437580639561,5,16612.187903197806,13.1'a3,16295.394936256313,16935.139529336953,13.1'a7,13.1'i3
C.9-,3322.437580639561,6,19934.625483837364,13.4'-,19554.473923507572,20322.16743520434,13.4'a5,13.4'i5
C.9-,3322.437580639561,7,23257.063064476926,13.7'a5,22813.552910758837,23709.195341071736,13.6'i5,13.7'-
C.9-,3322.437580639561,8,26579.500645116488,13.9'-,26072.6318980101,27096.223246939127,13.9'a5,13.9'i5
C.9-,3322.437580639561,9,29901.93822575605,13.B'-,29331.710885261364,30483.25115280652,13.B'a5,13.B'i5
C.9-,3322.437580639561,10,33224.37580639561,14.1'a3,32590.789872512625,33870.27905867391,14.1'a7,14.1'i3
C.9-,3322.437580639561,11,36546.813387035174,14.3'a7,35849.86885976389,37257.3069645413,14.2'i3,14.3'a3
C.9-,3322.437580639561,12,39869.25096767473,14.4'-,39108.947847015144,40644.33487040868,14.4'a5,14.4'i5
C.A-,3520.0,1,3520.0,C.A'-,3452.873908594581,3588.43106583155,C.A'a5,C.A'i5
C.A-,3520.0,2,7040.0,11.A'-,6905.747817189162,7176.8621316631,11.A'a5,11.A'i5
C.A-,3520.0,3,10560.0,12.5'-,10358.621725783742,10765.29319749465,12.5'a5,12.5'i5
C.A-,3520.0,4,14080.0,12.A'-,13811.495634378323,14353.7242633262,12.A'a5,12.A'i5
C.A-,3520.0,5,17600.0,13.2'a3,17264.369542972905,17942.155329157747,13.2'a7,13.2'i3
C.A-,3520.0,6,21120.0,13.5'-,20717.243451567483,21530.5863949893,13.5'a5,13.5'i5
C.A-,3520.0,7,24640.0,13.8'a5,24170.117360162065,25119.017460820847,13.7'i5,13.8'-
C.A-,3520.0,8,28160.0,13.A'-,27622.991268756647,28707.4485266524,13.A'a5,13.A'i5
C.A-,3520.0,9,31680.0,13.C'-,31075.86517735123,32295.879592483947,13.C'a5,13.C'i5
C.A-,3520.0,10,35200.0,14.2'a3,34528.73908594581,35884.310658315495,14.2'a7,14.2'i3
C.A-,3520.0,11,38720.0,14.4'a7,37981.61299454039,39472.74172414705,14.3'i3,14.4'a3
